math_score,sex,education,BSBM16A,BSBM16B,BSBM16C,BSBM16D,BSBM16E,BSBM16F,BSBM16G,BSBM16H,BSBM16I,BSBM17A,BSBM17B,BSBM17C,BSBM17D,BSBM17E,BSBM17F,BSBM17G,BSBM19A,BSBM19B,BSBM19C,BSBM19D,BSBM19E,BSBM19F,BSBM19G,BSBM19H,BSBM19I,BSBM20A,BSBM20B,BSBM20C,BSBM20D,BSBM20E,BSBM20F,BSBM20G,BSBM20H,BSBM20I,interest,teaching,success,importance
488.88317,0,Don't Know,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.3333333333333335,4.0,3.4444444444444446,3.888888888888889
407.44738,0,Secondary or lower,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,4.0,1.0,3.0,3.3333333333333335,3.7142857142857144,4.0,3.111111111111111
358.52457,0,Secondary or lower,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.7777777777777777,3.7142857142857144,2.6666666666666665,4.0
399.72123,0,Don't Know,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.6666666666666665,2.857142857142857,2.888888888888889,2.3333333333333335
446.13703,0,Don't Know,2.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,1.8888888888888888,3.4285714285714284,1.8888888888888888,3.7777777777777777
492.62153,0,Don't Know,3.0,4.0,4.0,3.0,2.0,1.0,3.0,1.0,1.0,4.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,1.0,1.0,3.0,2.0,3.0,4.0,2.0,1.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,2.4444444444444446,3.2857142857142856,2.2222222222222223,3.5555555555555554
567.69648,0,Post-Secondary,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.888888888888889,3.7142857142857144,2.4444444444444446,2.7777777777777777
379.17875,0,Post-Secondary,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.857142857142857,2.5555555555555554,2.7777777777777777
465.05242,0,Secondary or lower,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.5555555555555554,4.0
505.89987,0,Secondary or lower,3.0,3.0,1.0,3.0,4.0,2.0,2.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,2.0,1.0,4.0,2.0,4.0,3.0,2.0,3.0,3.0,4.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,2.7777777777777777,3.4285714285714284,2.7777777777777777,3.3333333333333335
449.9599,0,Post-Secondary,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,2.7777777777777777,3.0,2.4444444444444446,3.111111111111111
442.58864,0,Secondary or lower,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,2.0,1.0,4.0,2.0,4.0,4.0,1.0,2.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.5555555555555554,3.4285714285714284,2.6666666666666665,3.4444444444444446
400.64246,0,Don't Know,4.0,3.0,4.0,2.0,4.0,2.0,4.0,2.0,1.0,4.0,2.0,3.0,4.0,4.0,2.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.888888888888889,3.2857142857142856,2.5555555555555554,2.5555555555555554
412.63211,0,Don't Know,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,4.0,3.0,1.0,3.0,3.0,3.0,3.0,4.0,3.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.111111111111111,2.5714285714285716,2.5555555555555554,2.3333333333333335
495.77294,0,Secondary or lower,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,1.6666666666666667,3.7142857142857144,2.5555555555555554,2.3333333333333335
574.07391,0,Don't Know,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.3333333333333335,3.7142857142857144,3.0,4.0
573.1077,0,University or Higher,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.3333333333333335,4.0,4.0,3.888888888888889
632.78012,0,University or Higher,3.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.2222222222222223,3.857142857142857,3.5555555555555554,3.2222222222222223
452.29577,0,Don't Know,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,2.7777777777777777,3.142857142857143,2.111111111111111,3.2222222222222223
583.46869,0,University or Higher,4.0,1.0,1.0,3.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,2.888888888888889,4.0,3.888888888888889,3.7777777777777777
616.80602,0,University or Higher,4.0,2.0,1.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.111111111111111,3.142857142857143,2.888888888888889,2.7777777777777777
581.75652,0,Secondary or lower,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,2.0,4.0,1.0,3.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,4.0,4.0,4.0,4.0,2.5555555555555554,3.7142857142857144,2.4444444444444446,3.0
498.23363,0,Post-Secondary,3.0,1.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,1.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.888888888888889,3.857142857142857,2.4444444444444446,4.0
542.88603,0,University or Higher,2.0,4.0,4.0,1.0,1.0,2.0,3.0,2.0,1.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,2.2222222222222223,3.5714285714285716,2.4444444444444446,3.0
600.6865,0,Don't Know,3.0,1.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,3.857142857142857,2.888888888888889,2.6666666666666665
327.58646,0,Don't Know,3.0,1.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.111111111111111,4.0,3.0,3.888888888888889
598.5749,0,University or Higher,4.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.3333333333333335,4.0,3.4444444444444446,4.0
541.2654,0,University or Higher,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.111111111111111,4.0,2.4444444444444446,3.888888888888889
533.29783,0,Post-Secondary,3.0,3.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,1.0,3.0,3.0,4.0,2.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.3333333333333335,4.0,2.888888888888889,3.6666666666666665
524.41461,0,University or Higher,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.5555555555555554,3.857142857142857,2.3333333333333335,2.7777777777777777
483.5205,0,University or Higher,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,2.2222222222222223,2.7142857142857144,2.2222222222222223,3.6666666666666665
447.00703,0,Don't Know,3.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,2.5555555555555554,1.5714285714285714,2.0,3.7777777777777777
533.61909,0,University or Higher,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.7777777777777777,3.2857142857142856,2.7777777777777777,3.111111111111111
570.12754,1,University or Higher,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,1.5555555555555556,2.5714285714285716,2.0,3.0
537.34754,1,Don't Know,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,2.5555555555555554,3.7142857142857144,2.3333333333333335,3.6666666666666665
573.36938,1,University or Higher,3.0,2.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,3.111111111111111,3.857142857142857,2.6666666666666665,3.7777777777777777
641.36224,1,University or Higher,3.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,2.888888888888889,3.857142857142857,2.7777777777777777,2.6666666666666665
536.86783,1,University or Higher,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,4.0,3.0,3.3333333333333335,3.0,4.0,2.7777777777777777
561.72337,1,Don't Know,1.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.857142857142857,2.5555555555555554,3.0
424.19082,1,University or Higher,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.3333333333333335,4.0,3.5555555555555554,4.0
572.71273,1,University or Higher,4.0,1.0,1.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,3.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.6666666666666665,3.0,2.5555555555555554,3.7777777777777777
579.04751,1,University or Higher,3.0,2.0,3.0,4.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,2.7777777777777777,2.0,3.0,3.3333333333333335
472.76175,1,University or Higher,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,2.0,1.0,3.0,4.0,4.0,4.0,2.4444444444444446,3.4285714285714284,1.4444444444444444,3.111111111111111
486.12116,1,Don't Know,3.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,2.3333333333333335,3.7142857142857144,2.2222222222222223,2.888888888888889
594.94712,1,Don't Know,3.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,2.5555555555555554,3.7142857142857144,2.5555555555555554,3.3333333333333335
593.85652,1,Don't Know,4.0,1.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.2222222222222223,3.857142857142857,3.4444444444444446,3.888888888888889
594.4634,1,Don't Know,4.0,2.0,1.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.2222222222222223,3.857142857142857,2.5555555555555554,3.7777777777777777
533.53413,1,University or Higher,4.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,2.888888888888889,3.4285714285714284,3.111111111111111,3.6666666666666665
494.19284,1,Don't Know,3.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,2.7777777777777777,3.142857142857143,3.2222222222222223,2.888888888888889
516.97932,1,Don't Know,1.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.7777777777777777,2.2857142857142856,1.5555555555555556,1.7777777777777777
620.50129,1,University or Higher,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.3333333333333335,4.0,3.0,3.5555555555555554
582.33222,1,University or Higher,4.0,1.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.111111111111111,3.857142857142857,3.2222222222222223,3.6666666666666665
559.35232,1,University or Higher,4.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.4444444444444446,3.5714285714285716,4.0,3.888888888888889
535.21601,1,University or Higher,3.0,2.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.2222222222222223,3.2857142857142856,3.5555555555555554,3.888888888888889
591.58001,0,University or Higher,4.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,4.0,3.0,2.5555555555555554,3.5714285714285716,3.7777777777777777,2.4444444444444446
423.95041,0,Post-Secondary,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,2.5555555555555554,3.4285714285714284,2.111111111111111,2.5555555555555554
624.54943,1,Don't Know,4.0,1.0,2.0,3.0,4.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.7777777777777777,4.0
619.31092,1,University or Higher,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,1.0,1.0,2.0,3.0,4.0,4.0,4.0,2.5555555555555554,3.7142857142857144,3.7777777777777777,2.7777777777777777
562.02124,1,University or Higher,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,1.0,3.0,3.0,4.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,2.0,1.5555555555555556,4.0,3.111111111111111,1.8888888888888888
489.74327,1,University or Higher,3.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,3.4285714285714284,1.7777777777777777,2.2222222222222223
521.71295,1,Don't Know,2.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,4.0,4.0,2.111111111111111,3.4285714285714284,1.5555555555555556,2.5555555555555554
600.45755,0,Don't Know,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,2.3333333333333335,4.0,2.6666666666666665,3.3333333333333335
498.3451,0,University or Higher,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,4.0,1.6666666666666667,3.142857142857143,2.0,1.8888888888888888
577.44458,1,University or Higher,4.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,3.3333333333333335,4.0,3.4444444444444446,3.5555555555555554
520.35567,1,University or Higher,3.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,4.0,2.0,1.0,3.0,3.0,3.0,4.0,2.0,3.2857142857142856,1.6666666666666667,2.888888888888889
544.86924,0,Don't Know,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.6666666666666665,2.7777777777777777
552.4886,0,University or Higher,3.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,1.0,3.0,3.0,4.0,3.0,2.888888888888889,3.7142857142857144,3.4444444444444446,3.2222222222222223
543.68655,1,University or Higher,2.0,4.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,2.4285714285714284,1.5555555555555556,3.3333333333333335
515.88995,1,University or Higher,4.0,1.0,3.0,4.0,3.0,2.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0,4.0,4.0,4.0,2.888888888888889,4.0,2.4444444444444446,3.111111111111111
529.56994,1,University or Higher,1.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,4.0,4.0,1.7777777777777777,3.5714285714285716,1.5555555555555556,2.6666666666666665
616.57597,1,Secondary or lower,3.0,1.0,4.0,3.0,2.0,2.0,2.0,1.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,2.2222222222222223,3.142857142857143,3.3333333333333335,3.5555555555555554
587.35159,1,University or Higher,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,2.4444444444444446,3.7142857142857144,2.111111111111111,2.7777777777777777
673.49874,1,University or Higher,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,2.111111111111111,3.2857142857142856,3.5555555555555554,2.7777777777777777
487.38992,1,University or Higher,4.0,1.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,1.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.4444444444444446,3.142857142857143,2.6666666666666665,3.888888888888889
392.6288,1,University or Higher,3.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,3.0,4.0,2.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,2.4444444444444446,4.0,2.7777777777777777,3.7777777777777777
